life_expectancy,state,median_income,unemployment,income_inequality,gender_pay_gap,disconnected_youth,adult_smoking,physical_inactivity,adult_obesity,diabetes_prevalence,food_insecurity,insufficient_sleep,pm25,primary_care_physicians,homeownership,severe_housing_cost_burden
73.762759573,TX,59659,0.0395416194,5.0438081956,0.7675678931,0.0644578313,0.179,0.305,0.423,0.139,0.179,0.408,8.5,2.798977e-4,0.680318113,0.1258951915
74.563415034,TX,63669,0.0423568808,4.9607746157,0.7488944601,0.129054019,0.167,0.344,0.44,0.155,0.187,0.401,9.6,7.901914e-4,0.5987841248,0.153675746
71.899565011000007,TX,66029,0.0540327129,4.9289161611,0.6093672147,0.1334128878,0.184,0.284,0.416,0.118,0.168,0.419,8.7,1.652073e-4,0.7502119509,0.1169109065
76.894999265,TX,98121,0.0334113586,4.2419051161,0.7105513552,0.0726308814,0.135,0.231,0.368,0.1,0.136,0.383,8.5,3.827409e-4,0.8208049855,0.1095784574
70.110499109,TX,57009,0.0535545521,4.4981514226,0.6802552048,0.1797340669,0.195,0.306,0.404,0.142,0.195,0.401,8.7,4.817048e-4,0.7749663526,0.1059793349
70.816868542,TX,51177,0.0313343167,4.8633877291,0.8011866432,0.1352590555,0.204,0.349,0.386,0.153,0.188,0.415,5.4,8.751834e-4,0.5653282345,0.1633652348
76.346804678,TX,81705,0.0294106175,4.0518582783,0.7486809681,0.0497890295,0.144,0.23,0.339,0.104,0.139,0.363,6.1,5.491679e-4,0.6861257577,0.1115451628
79.064153263,TX,118175,0.0359273586,3.3143351405,0.7500113621,0.090348171,0.119,0.204,0.349,0.098,0.106,0.353,8.8,6.6162e-4,0.8256270088,0.0913167132
73.641096741,TX,65812,0.0405393573,4.3026941905,0.7135438972,0.139587242,0.175,0.269,0.396,0.121,0.155,0.403,9,2.275183e-4,0.800144742,0.0970515262
73.152759822,TX,61411,0.0480743425,5.0725534308,0.6423381447,0.1077166184,0.16,0.318,0.433,0.146,0.196,0.417,9.7,2.295585e-4,0.663455258,0.1257582928
75.422748073,TX,71348,0.0363718279,4.3420977513,0.741336546,0.0938808492,0.174,0.274,0.397,0.124,0.149,0.401,8.7,9.865675e-4,0.693059126,0.1202161475
73.93294329,TX,38824,0.0934663505,6.6501503759,0.771504492,0.0799406277,0.184,0.439,0.478,0.212,0.272,0.427,9.7,2.573847e-4,0.7159747486,0.1401940606
76.987789689,TX,80083,0.0371443116,4.2546312525,0.8554555229,0.0686728642,0.146,0.258,0.377,0.124,0.142,0.395,9.7,5.826538e-4,0.5935797526,0.150049666
73.483957951,TX,62128,0.0334718506,4.3606666433,0.8079421403,0.0702184574,0.156,0.27,0.365,0.123,0.17,0.379,7.1,6.698017e-4,0.5976098548,0.124016571
74.908459923,TX,60379,0.0349961056,4.3539180073,0.6730405054,0.074906367,0.162,0.285,0.376,0.132,0.157,0.391,6.9,7.202017e-4,0.6683516293,0.119036404
80.372919943,TX,97544,0.0326512153,4.5941327795,0.8020403733,0.0473589776,0.121,0.215,0.294,0.116,0.146,0.318,9.6,8.374491e-4,0.5302934508,0.1579090731
74.883973891,TX,56619,0.0545577313,5.1697090828,0.6502404055,0.1459197787,0.158,0.357,0.421,0.171,0.184,0.394,7.5,3.363889e-4,0.6685023345,0.1240669886
73.838664901,TX,66356,0.035430325,4.475239699,0.7783999241,0.102421466,0.18,0.275,0.361,0.114,0.161,0.378,8.3,8.15993e-5,0.8086011971,0.0936168263
74.731759515,TX,69442,0.0405525954,4.7787070855,0.7122386265,0.0759306261,0.169,0.311,0.391,0.136,0.181,0.394,9,7.255618e-4,0.6758830766,0.1252442067
76.562462605,TX,56863,0.0459154233,4.7113550728,0.7208321619,0.1349246657,0.195,0.301,0.422,0.143,0.163,0.429,8.7,2.693102e-4,0.5713661636,0.1778257441
75.929083195,TX,77209,0.045566924,4.3778638628,0.7101532504,0.0666950778,0.161,0.287,0.415,0.131,0.139,0.387,9.7,1.170941e-4,0.7054668817,0.1029352634
75.766381342,TX,57899,0.0399293901,4.9754540177,0.7352513743,0.0880346851,0.12,0.333,0.415,0.163,0.2,0.375,10.2,3.06033e-4,0.6389307797,0.1602581762
72.958665325,TX,61622,0.0389810469,4.6289978678,0.835076348,0.0694751542,0.17,0.267,0.389,0.127,0.176,0.395,8.1,8.303285e-4,0.6149586186,0.1127734741
80.713658805,TX,111183,0.033932240599999997,3.6508012209,0.7237309722,0.0572380376,0.107,0.191,0.296,0.1,0.126,0.329,9.5,6.827096e-4,0.6708265427,0.1184922748
76.819948632,TX,85288,0.0318689165,4.2171555399,0.7268289261,0.0855736463,0.157,0.285,0.421,0.125,0.142,0.384,8.6,4.682287e-4,0.8569018836,0.100763094
75.134574163,TX,89873,0.0365420162,4.1376856207,0.7926153649,0.1410777834,0.177,0.273,0.404,0.114,0.149,0.432,8.7,3.764955e-4,0.8253935967,0.0887561607
78.75898401,UT,93030,0.0263401447,3.7472104479,0.715249819,0.0618485733,0.069,0.171,0.318,0.089,0.123,0.343,5.9,5.602199e-4,0.7063182257,0.1104135622
77.498426451,UT,83493,0.0248473216,3.452046003,0.6641509434,0.0470336718,0.103,0.193,0.32,0.091,0.125,0.379,7.9,2.848144e-4,0.7571279373,0.1015195603
80.248419282,UT,83027,0.0228660027,3.627125037,0.7022456558,0.05142282,0.106,0.199,0.35,0.095,0.131,0.328,9.6,4.147958e-4,0.6361844241,0.1190425857
79.34763935,UT,111081,0.024179611,3.2691261784,0.6813893317,0.0420739482,0.078,0.178,0.302,0.092,0.109,0.336,9.5,4.574105e-4,0.7740115458,0.0805545247
75.725102969,UT,75705,0.0287584756,4.2154381525,0.6262699363,0.1256830601,0.121,0.223,0.33,0.102,0.15,0.32,7.6,4.042446e-4,0.7929699136,0.1081123245
78.33867442,UT,68170,0.0259802742,3.9394740194,0.7666099466,0.0933774834,0.097,0.174,0.333,0.097,0.138,0.327,5.4,3.304747e-4,0.6742801913,0.1004661883
78.550017052,UT,94013,0.0265215129,3.7978506084,0.7795919555,0.0711283543,0.085,0.197,0.328,0.094,0.122,0.35,10.6,7.627984e-4,0.6699672819,0.1198798004
77.123493058,UT,94200,0.0279711332,2.8819841819,0.6801659823,0.0816367265,0.102,0.192,0.39,0.099,0.107,0.392,7.7,1.435282e-4,0.8263774403,0.0604020941
79.401196188,UT,100617,0.0257217699,3.5705040657,0.639477372,0.0559897763,0.059,0.139,0.307,0.086,0.116,0.318,8.5,4.087675e-4,0.681312052,0.1122107234
80.168071056,UT,78094,0.0277750419,3.9461698296,0.7333662609,0.0430871638,0.085,0.16,0.291,0.086,0.13,0.349,5.9,5.386297e-4,0.7259168485,0.1350373322
76.946747773,UT,86678,0.0276784437,3.5422995555,0.7302883788,0.078689168,0.081,0.193,0.344,0.099,0.123,0.337,7.4,4.38094e-4,0.7455415633,0.1024717071
78.699501396,VT,80626,0.0200778033,4.5353998311,0.8964069285,0.0497107587,0.137,0.185,0.269,0.07,0.117,0.3,5.8,0.0011121954,0.7279656803,0.1393245559
80.809171131,VT,96142,0.0156376301,4.4881925869,0.8372807492,0.0297731569,0.124,0.164,0.245,0.066,0.105,0.265,6.8,0.0017469576,0.6355635052,0.1536115985
76.532311803,VT,62634,0.0240365515,4.857776775,0.8542773873,0.0604340568,0.145,0.186,0.307,0.068,0.129,0.315,7.6,7.261805e-4,0.7268154668,0.1489370253
78.977415544,VT,79916,0.0197891088,4.3930799941,0.9653386199,0.1108640407,0.151,0.164,0.268,0.066,0.115,0.264,5.7,9.671664e-4,0.7305880506,0.1176376823
77.588232653,VA,89864,0.0287692681,4.8528324959,0.8085308448,0.0590763161,0.123,0.202,0.354,0.113,0.111,0.369,6.7,7.455214e-4,0.6717731025,0.1287623151
73.816273415,VA,56039,0.0352425626,4.2156937946,0.7784772302,0.0991150442,0.217,0.297,0.44,0.136,0.13,0.381,6.4,3.609457e-4,0.7048664522,0.1115552874
81.45895265,VA,102750,0.026410805,4.3398762197,0.8157861886,0.0196516302,0.114,0.173,0.317,0.093,0.097,0.335,6.9,0.0013916413,0.6595064797,0.129725301
77.956656939,VA,72831,0.0249708758,3.7610667427,0.8353070969,0.0818128311,0.168,0.223,0.378,0.104,0.108,0.37,6.8,5.286026e-4,0.789453074,0.087579244
76.956424951,VA,72742,0.0290264577,4.0087126209,0.7742188944,0.0556144068,0.154,0.211,0.352,0.098,0.107,0.366,7.4,7.487739e-4,0.8421310172,0.0839344262
69.36607957,VA,43446,0.0442092154,4.8004655803,0.8225339292,0.3888268156,0.26,0.321,0.446,0.137,0.217,0.402,6.7,2.523214e-4,0.8213848456,0.1110784602
74.843526516,VA,57701,0.039233439,4.2933028919,0.797434527,0.275,0.21,0.284,0.413,0.139,0.124,0.416,6.9,1.18015e-4,0.7642692181,0.0962613557
76.463670565,VA,69570,0.0328464362,4.057801737,0.8426506782,0.1083778966,0.186,0.246,0.425,0.114,0.112,0.362,7.3,1.441649e-4,0.755298913,0.0771911647
77.793324905,VA,99401,0.0287088036,3.7619913854,0.8285548429,0.078049025,0.117,0.197,0.377,0.109,0.085,0.345,5.6,8.066083e-4,0.773037169,0.1056071781
77.014031672,VA,90465,0.027504011,3.8821397035,0.832356257,0.1190243902,0.172,0.242,0.382,0.116,0.098,0.386,6.9,3.35846e-4,0.7451571244,0.1196097994
71.912071586,VA,48157,0.0435908502,5.1599436322,0.7555483834,0.234962406,0.216,0.277,0.429,0.122,0.212,0.392,6.7,2.175963e-4,0.7460206402,0.1111768185
73.041388168,VA,62679,0.0366261666,5.829340417,0.7593658394,0.6338797814,0.206,0.291,0.39,0.147,0.133,0.423,6.2,3.783221e-4,0.6894904459,0.139656816
79.045083386,VA,111254,0.0252539613,3.7926461204,0.7832718181,0.064783244,0.128,0.172,0.334,0.097,0.087,0.324,7.1,0.00044706359999999997,0.7813142466,0.1101050486
76.073874132,VA,79016,0.0264851115,3.5783828584,0.7675768847,0.2165525825,0.155,0.206,0.366,0.103,0.109,0.326,6.3,4.607233e-4,0.7983588115,0.0871002564
77.167415297,VA,85877,0.0289326297,4.2173303632,0.798172898,0.049838429,0.123,0.199,0.351,0.113,0.093,0.37,7.2,0.0010493054,0.6461847064,0.1287515366
70.858714606,VA,51959,0.0346889952,4.564429749,0.7578991131,0.1426573427,0.228,0.305,0.434,0.14,0.144,0.41,7.4,4.577297e-4,0.7609130371,0.0910398685
80.596432187,VA,128758,0.0273813308,3.5796074843,0.8220531224,0.0451916514,0.116,0.204,0.331,0.115,0.077,0.381,7.6,4.41718e-4,0.7438182771,0.119293136
77.522282596,VA,80929,0.0257097052,4.1043865886,0.8333955196,0.052843708,0.137,0.207,0.342,0.097,0.103,0.324,7.2,0.0012423775,0.7626366904,0.0766876734
78.064471508,VA,79332,0.0251680901,3.7229984842,0.7754044641,0.047496239,0.157,0.225,0.349,0.101,0.108,0.332,6.1,2.488329e-4,0.7517785821,0.0824230707
73.077916773,VA,51459,0.0363215526,4.7781490144,0.7836857111,0.2354910714,0.22,0.287,0.394,0.123,0.193,0.389,6.6,3.522505e-4,0.7579751671,0.0976686865
73.373362401,VA,46015,0.0322649345,5.6953672836,0.7631301042,0.3030674847,0.199,0.25,0.386,0.121,0.177,0.383,6.8,3.268126e-4,0.7832644397,0.1129881258
70.781805225,VA,52646,0.0319835473,4.6793716685,0.8263119146,0.1382636656,0.231,0.299,0.407,0.124,0.175,0.396,6.3,5.088713e-4,0.7086991221,0.0981909971
77.90463708,VA,109834,0.0300495923,3.6867101791,0.7385847831,0.039017341,0.143,0.205,0.383,0.116,0.088,0.411,7.1,4.802472e-4,0.7964670787,0.1091337398
79.323247148,VA,130751,0.0293331963,3.4136136647,0.7540494938,0.0738451529,0.121,0.197,0.37,0.11,0.073,0.376,7.2,2.61069e-4,0.8082792493,0.0822652933
70.531870002,VA,45959,0.0401650442,5.2950030102,0.7860623034,0.15766503,0.193,0.267,0.407,0.121,0.165,0.409,6.5,4.758923e-4,0.7304871168,0.1025181051
74.297646074,VA,57758,0.0294860368,4.6214146955,0.84935041,0.1147161066,0.181,0.244,0.372,0.109,0.145,0.365,6.6,9.135825e-4,0.7582059861,0.0807833537
82.180311001,VA,109902,0.0233804095,4.229006196,0.9234394878,0.0600087604,0.089,0.16,0.295,0.103,0.1,0.339,7.4,8.015203e-4,0.4203639066,0.1528681254
76.871938587,VA,91582,0.029007526,4.0133937866,0.7359687453,0.0431309904,0.153,0.217,0.412,0.124,0.086,0.398,6.8,7.800405e-4,0.7377572785,0.1405538841
74.613686128,VA,67764,0.0372263434,4.2316161616,0.7946596274,0.095191908,0.151,0.227,0.422,0.134,0.113,0.44,6,3.702467e-4,0.5562521649,0.1822682827
74.232712214,VA,63911,0.0340244492,4.2542868948,0.7985698512,0.0992109315,0.161,0.236,0.406,0.131,0.124,0.416,6.7,5.688375e-4,0.4809097865,0.175154018
73.282977119,VA,61098,0.0337212378,4.6071650748,0.8576335952,0.0412157861,0.163,0.234,0.4,0.139,0.133,0.417,6.1,9.91114e-4,0.456916904,0.1951643009
70.464624636,VA,57012,0.0365259561,4.7657316464,0.8572204634,0.1394101877,0.172,0.265,0.452,0.146,0.122,0.434,6.8,6.030253e-4,0.5685014366,0.2125466454
74.436508826,VA,64903,0.0349739999,5.7828284992,0.9125207437,0.052553542,0.172,0.239,0.358,0.141,0.135,0.375,7.2,0.0010591163,0.4345391355,0.2128778322
70.159693009,VA,51782,0.0319292668,5.2999852732,0.9515684391,0.1013931889,0.188,0.268,0.364,0.134,0.139,0.411,7.1,0.0011025135,0.5169817403,0.1718477456
75.38729026,VA,81297,0.0308304432,4.1997804036,0.7640278038,0.064183033,0.138,0.226,0.415,0.122,0.086,0.405,6.7,7.692787e-4,0.703605957,0.1475323524
78.733639117,VA,90275,0.0282678269,3.7434395765,0.8572501765,0.0626987517,0.114,0.179,0.329,0.11,0.099,0.373,6.2,7.123005e-4,0.6492157953,0.1520572146
78.818229166,WA,94553,0.0409561706,4.4918675432,0.7949526418,0.0741533016,0.101,0.171,0.316,0.088,0.115,0.328,10.3,8.32182e-4,0.6388534834,0.1419340971
76.694406098,WA,64789,0.0340641762,4.7437238494,0.7260811781,0.1713709677,0.156,0.192,0.348,0.091,0.146,0.318,10.7,6.697326e-4,0.7359610087,0.1158338741
77.840331499,WA,83040,0.0454344659,4.1866868926,0.7328613808,0.0811491061,0.12,0.208,0.4,0.093,0.124,0.319,16,7.04678e-4,0.6849509753,0.1095749923
79.2911446,WA,74848,0.0426858082,4.3188007748,0.7755915115,0.066070945,0.122,0.177,0.288,0.091,0.13,0.289,10.1,0.0011048891,0.6332846715,0.1096482344
77.272649719,WA,67071,0.0524207238,4.3575054387,0.8557048644,0.0653710247,0.127,0.179,0.345,0.083,0.14,0.312,6.9,9.589689e-4,0.7276085755,0.1262768898
78.574991011,WA,97240,0.0431972132,3.7676871739,0.7842693357,0.0872598949,0.106,0.149,0.326,0.087,0.113,0.306,13.4,7.586957e-4,0.6620869035,0.1299221299
75.09348022,WA,71996,0.0506738656,4.3802523063,0.7142595618,0.1265822785,0.15,0.212,0.39,0.096,0.144,0.365,10.3,5.559341e-4,0.6615218042,0.1392613503
78.880955389,WA,82542,0.056999586,4.0035859181,0.800362387,0.1089939024,0.147,0.255,0.397,0.118,0.134,0.359,15.1,2.035251e-4,0.7007692836,0.107914431
76.85429364,WA,71374,0.0524673619,4.0463203047,0.7841674811,0.0531318168,0.138,0.266,0.42,0.11,0.145,0.331,15.3,3.988155e-4,0.6564546983,0.1200230115
74.643201978,WA,65758,0.0632412434,4.2567060655,0.8840809711,0.1425619835,0.148,0.222,0.365,0.098,0.159,0.402,6.8,3.643888e-4,0.7261023281,0.116069896
